unit_nr,event_time,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
78,2026-01-01 00:00:04,4,0.0037,-0.0002,100.0,518.67,642.14,1591.12,1396.67,14.62,21.60,555.58,2387.98,9060.95,1.30,47.04,522.10,2388.01,8140.27,8.3548,0.03,390,2388,100.00,39.16,23.4028
83,2026-01-01 00:00:04,4,-0.0027,-0.0004,100.0,518.67,642.10,1585.82,1402.48,14.62,21.61,554.83,2387.94,9060.87,1.30,47.13,522.05,2387.98,8136.50,8.4170,0.03,390,2388,100.00,39.07,23.5193
90,2026-01-01 00:00:04,4,0.0038,0.0002,100.0,518.67,642.22,1585.07,1403.89,14.62,21.61,554.01,2388.04,9060.47,1.30,47.27,522.23,2388.05,8134.55,8.4205,0.03,390,2388,100.00,39.09,23.4409
92,2026-01-01 00:00:04,4,0.0000,-0.0001,100.0,518.67,642.46,1579.68,1406.09,14.62,21.61,554.19,2388.05,9052.43,1.30,47.46,521.80,2388.05,8135.96,8.4237,0.03,392,2388,100.00,38.88,23.4558
93,2026-01-01 00:00:04,4,0.0013,0.0004,100.0,518.67,641.64,1584.57,1395.56,14.62,21.61,554.00,2388.05,9061.06,1.30,47.11,522.34,2388.00,8144.72,8.3790,0.03,390,2388,100.00,39.03,23.4494
97,2026-01-01 00:00:04,4,0.0022,0.0006,100.0,518.67,642.59,1594.96,1406.16,14.62,21.61,554.06,2388.03,9042.72,1.30,47.31,522.45,2388.06,8131.14,8.4305,0.03,393,2388,100.00,39.02,23.3398
99,2026-01-01 00:00:04,4,-0.0021,-0.0003,100.0,518.67,642.49,1587.64,1394.60,14.62,21.61,554.43,2388.06,9060.90,1.30,47.28,521.86,2388.07,8133.19,8.3839,0.03,391,2388,100.00,39.15,23.3759
1,2026-01-01 00:00:05,5,-0.0019,-0.0002,100.0,518.67,642.37,1582.85,1406.22,14.62,21.61,554.00,2388.06,9055.15,1.30,47.28,522.19,2388.04,8133.80,8.4294,0.03,393,2388,100.00,38.90,23.4044
7,2026-01-01 00:00:05,5,0.0016,0.0000,100.0,518.67,642.25,1587.23,1402.54,14.62,21.61,554.64,2388.04,9066.99,1.30,47.31,522.00,2388.01,8149.40,8.4099,0.03,391,2388,100.00,38.94,23.4781
8,2026-01-01 00:00:05,5,-0.0044,0.0003,100.0,518.67,643.13,1596.11,1409.34,14.62,21.61,553.61,2388.13,9043.00,1.30,47.53,521.50,2388.15,8118.15,8.4029,0.03,392,2388,100.00,38.88,23.2975
9,2026-01-01 00:00:05,5,-0.0018,-0.0003,100.0,518.67,642.06,1580.00,1400.12,14.62,21.61,554.84,2387.95,9062.05,1.30,47.15,522.51,2387.98,8145.92,8.3664,0.03,390,2388,100.00,39.08,23.4500
10,2026-01-01 00:00:05,5,-0.0020,-0.0003,100.0,518.67,642.13,1581.09,1396.37,14.62,21.60,554.26,2387.96,9046.16,1.30,47.20,522.29,2388.01,8138.95,8.3879,0.03,392,2388,100.00,39.06,23.4651
13,2026-01-01 00:00:05,5,-0.0018,0.0004,100.0,518.67,642.77,1589.93,1408.31,14.62,21.61,553.21,2388.08,9057.89,1.30,47.56,521.32,2388.14,8133.30,8.3731,0.03,393,2388,100.00,39.08,23.4748
14,2026-01-01 00:00:05,5,-0.0001,-0.0001,100.0,518.67,642.38,1590.53,1407.83,14.62,21.61,553.57,2388.12,9057.83,1.30,47.54,521.05,2388.09,8142.30,8.4802,0.03,393,2388,100.00,39.06,23.3189
16,2026-01-01 00:00:05,5,0.0024,-0.0003,100.0,518.67,642.83,1590.75,1415.65,14.62,21.61,553.00,2388.11,9049.91,1.30,47.30,520.94,2388.14,8142.64,8.4680,0.03,394,2388,100.00,38.69,23.3035
21,2026-01-01 00:00:05,5,-0.0006,-0.0002,100.0,518.67,642.21,1596.51,1401.46,14.62,21.61,553.03,2388.04,9047.48,1.30,47.57,521.82,2388.10,8130.92,8.4825,0.03,393,2388,100.00,38.88,23.2637
24,2026-01-01 00:00:05,5,0.0001,0.0003,100.0,518.67,642.49,1579.15,1398.93,14.62,21.61,553.73,2388.02,9059.16,1.30,47.35,521.71,2387.99,8146.21,8.4659,0.03,393,2388,100.00,38.82,23.3640
26,2026-01-01 00:00:05,5,0.0026,0.0001,100.0,518.67,642.80,1588.61,1414.19,14.62,21.61,553.50,2388.20,9035.69,1.30,47.38,521.30,2388.11,8126.10,8.4018,0.03,394,2388,100.00,38.84,23.2591
27,2026-01-01 00:00:05,5,-0.0038,-0.0005,100.0,518.67,642.47,1584.61,1406.82,14.62,21.61,554.18,2388.04,9057.75,1.30,47.44,521.96,2388.06,8138.58,8.4384,0.03,394,2388,100.00,38.98,23.3920
33,2026-01-01 00:00:05,5,0.0036,0.0004,100.0,518.67,641.84,1585.45,1398.53,14.62,21.61,554.38,2387.99,9067.52,1.30,47.06,522.20,2387.98,8148.44,8.3859,0.03,391,2388,100.00,38.98,23.3944
41,2026-01-01 00:00:05,5,-0.0006,0.0001,100.0,518.67,642.11,1578.21,1406.45,14.62,21.61,554.83,2388.00,9063.70,1.30,47.14,522.32,2388.03,8146.40,8.3793,0.03,391,2388,100.00,38.91,23.4437
44,2026-01-01 00:00:05,5,-0.0003,0.0000,100.0,518.67,642.27,1582.42,1397.06,14.62,21.61,554.61,2388.04,9069.94,1.30,47.23,522.48,2388.00,8150.80,8.3730,0.03,392,2388,100.00,38.87,23.4902
47,2026-01-01 00:00:05,5,0.0019,0.0001,100.0,518.67,641.86,1591.14,1397.29,14.62,21.61,554.99,2388.01,9064.86,1.30,47.22,522.54,2388.04,8153.72,8.3858,0.03,391,2388,100.00,39.02,23.4283
54,2026-01-01 00:00:05,5,-0.0036,-0.0001,100.0,518.67,641.60,1580.90,1396.71,14.62,21.61,555.07,2387.96,9068.90,1.30,47.23,522.64,2388.03,8145.19,8.4028,0.03,391,2388,100.00,38.75,23.4799
63,2026-01-01 00:00:05,5,0.0009,-0.0000,100.0,518.67,642.15,1590.16,1412.41,14.62,21.61,553.28,2388.10,9051.93,1.30,47.52,521.46,2388.10,8139.90,8.4435,0.03,393,2388,100.00,38.76,23.3926
67,2026-01-01 00:00:05,5,0.0022,-0.0002,100.0,518.67,642.08,1591.25,1395.19,14.62,21.61,554.75,2388.07,9067.98,1.30,47.36,521.90,2388.06,8142.97,8.4489,0.03,392,2388,100.00,39.04,23.3165
70,2026-01-01 00:00:05,5,-0.0005,-0.0004,100.0,518.67,642.32,1580.76,1399.39,14.62,21.61,554.21,2388.04,9059.36,1.30,47.43,521.60,2388.08,8136.12,8.4073,0.03,391,2388,100.00,39.02,23.3361
71,2026-01-01 00:00:05,5,0.0015,0.0001,100.0,518.67,642.00,1587.63,1400.43,14.62,21.61,553.49,2388.09,9041.72,1.30,47.51,521.50,2388.04,8123.08,8.4395,0.03,393,2388,100.00,39.03,23.2896
75,2026-01-01 00:00:05,5,0.0019,0.0003,100.0,518.67,642.69,1584.46,1408.21,14.62,21.61,553.73,2388.16,9041.92,1.30,47.32,521.95,2388.10,8124.15,8.4267,0.03,393,2388,100.00,38.67,23.3825
76,2026-01-01 00:00:05,5,-0.0001,0.0004,100.0,518.67,642.42,1590.91,1408.04,14.62,21.61,553.17,2388.15,9050.41,1.30,47.34,521.83,2388.12,8134.47,8.4566,0.03,394,2388,100.00,38.73,23.3993
78,2026-01-01 00:00:05,5,0.0040,-0.0005,100.0,518.67,642.00,1578.97,1399.11,14.62,21.61,554.98,2388.02,9061.21,1.30,46.90,521.95,2387.99,8140.12,8.4112,0.03,391,2388,100.00,39.17,23.5384
83,2026-01-01 00:00:05,5,0.0037,-0.0000,100.0,518.67,642.17,1581.64,1398.62,14.62,21.61,554.11,2388.01,9059.64,1.30,47.27,523.26,2388.03,8138.35,8.3773,0.03,391,2388,100.00,39.01,23.4225
90,2026-01-01 00:00:05,5,0.0014,0.0001,100.0,518.67,641.79,1584.47,1402.97,14.62,21.61,554.40,2388.00,9055.69,1.30,47.10,522.38,2388.01,8134.12,8.4230,0.03,391,2388,100.00,39.05,23.4711
92,2026-01-01 00:00:05,5,0.0020,0.0002,100.0,518.67,641.86,1583.83,1406.20,14.62,21.61,554.65,2388.05,9057.69,1.30,47.50,522.47,2388.02,8138.76,8.4283,0.03,391,2388,100.00,38.91,23.2863
93,2026-01-01 00:00:05,5,0.0023,0.0004,100.0,518.67,642.66,1583.04,1394.77,14.62,21.61,554.81,2388.08,9062.00,1.30,47.19,522.28,2387.97,8144.23,8.3970,0.03,392,2388,100.00,38.94,23.3100
97,2026-01-01 00:00:05,5,-0.0028,-0.0002,100.0,518.67,641.89,1587.52,1406.07,14.62,21.61,553.72,2388.03,9047.37,1.30,47.38,521.56,2388.00,8130.03,8.4265,0.03,393,2388,100.00,38.92,23.4180
99,2026-01-01 00:00:05,5,0.0008,0.0002,100.0,518.67,642.25,1583.02,1403.49,14.62,21.61,554.19,2388.02,9052.97,1.30,47.18,521.95,2388.06,8132.30,8.4181,0.03,392,2388,100.00,38.98,23.3824
1,2026-01-01 00:00:06,6,-0.0043,-0.0001,100.0,518.67,642.10,1584.47,1398.37,14.62,21.61,554.67,2388.02,9049.68,1.30,47.16,521.68,2388.03,8132.85,8.4108,0.03,391,2388,100.00,38.98,23.3669
7,2026-01-01 00:00:06,6,0.0011,-0.0005,100.0,518.67,642.49,1586.12,1403.10,14.62,21.61,553.89,2388.07,9067.91,1.30,47.29,521.89,2388.00,8151.48,8.4060,0.03,392,2388,100.00,39.07,23.3940
8,2026-01-01 00:00:06,6,0.0028,-0.0005,100.0,518.67,642.55,1596.30,1418.06,14.62,21.61,552.32,2388.13,9045.24,1.30,47.55,521.07,2388.14,8126.65,8.4505,0.03,394,2388,100.00,38.86,23.2799
9,2026-01-01 00:00:06,6,0.0009,-0.0005,100.0,518.67,641.84,1589.51,1401.32,14.62,21.61,554.42,2388.01,9062.76,1.30,47.07,522.54,2388.04,8147.93,8.3554,0.03,393,2388,100.00,38.79,23.4186
10,2026-01-01 00:00:06,6,0.0032,0.0004,100.0,518.67,641.99,1585.13,1394.91,14.62,21.61,554.48,2388.02,9054.59,1.30,47.03,522.36,2388.02,8142.12,8.3830,0.03,390,2388,100.00,39.08,23.3655
13,2026-01-01 00:00:06,6,0.0010,-0.0002,100.0,518.67,642.83,1589.25,1406.72,14.62,21.61,553.29,2388.15,9053.61,1.30,47.58,521.70,2388.10,8134.54,8.4222,0.03,392,2388,100.00,38.88,23.2899
14,2026-01-01 00:00:06,6,-0.0016,0.0003,100.0,518.67,642.42,1588.53,1406.54,14.62,21.61,553.79,2388.14,9059.66,1.30,47.27,521.66,2388.09,8147.72,8.4172,0.03,394,2388,100.00,38.91,23.3354
16,2026-01-01 00:00:06,6,-0.0029,0.0001,100.0,518.67,642.90,1594.93,1401.30,14.62,21.61,554.22,2388.08,9059.70,1.30,47.68,521.37,2388.03,8140.32,8.4711,0.03,393,2388,100.00,38.93,23.3299
21,2026-01-01 00:00:06,6,0.0061,0.0000,100.0,518.67,642.37,1592.15,1401.04,14.62,21.61,553.95,2388.06,9048.37,1.30,47.46,521.70,2387.98,8130.70,8.4145,0.03,391,2388,100.00,38.95,23.4954
24,2026-01-01 00:00:06,6,0.0004,0.0002,100.0,518.67,642.65,1583.39,1403.43,14.62,21.61,554.83,2388.06,9060.00,1.30,47.15,522.07,2388.05,8138.36,8.3908,0.03,391,2388,100.00,38.92,23.3192
26,2026-01-01 00:00:06,6,0.0026,0.0004,100.0,518.67,642.16,1588.70,1408.60,14.62,21.61,553.41,2388.05,9059.69,1.30,47.59,521.49,2388.07,8125.29,8.4515,0.03,392,2388,100.00,38.97,23.2985
27,2026-01-01 00:00:06,6,-0.0012,0.0002,100.0,518.67,642.30,1584.48,1409.51,14.62,21.61,554.65,2388.02,9059.92,1.30,47.44,521.75,2388.06,8145.23,8.4208,0.03,393,2388,100.00,38.90,23.3190
33,2026-01-01 00:00:06,6,0.0009,-0.0002,100.0,518.67,641.60,1577.55,1396.63,14.62,21.61,554.21,2387.99,9055.70,1.30,47.16,521.89,2388.01,8146.01,8.3591,0.03,390,2388,100.00,39.11,23.4429
41,2026-01-01 00:00:06,6,-0.0031,-0.0004,100.0,518.67,642.63,1589.03,1404.52,14.62,21.61,553.89,2387.99,9060.44,1.30,47.27,523.09,2388.04,8146.57,8.4035,0.03,391,2388,100.00,38.76,23.4517
44,2026-01-01 00:00:06,6,0.0021,-0.0002,100.0,518.67,642.26,1580.58,1395.61,14.62,21.61,554.00,2388.00,9068.57,1.30,47.32,521.72,2387.99,8148.98,8.4264,0.03,391,2388,100.00,39.07,23.4421
47,2026-01-01 00:00:06,6,-0.0013,0.0002,100.0,518.67,641.82,1571.99,1397.98,14.62,21.61,553.56,2387.95,9060.16,1.30,47.26,522.60,2388.02,8143.69,8.3724,0.03,392,2388,100.00,38.93,23.4899
54,2026-01-01 00:00:06,6,0.0015,-0.0005,100.0,518.67,641.79,1586.12,1402.14,14.62,21.60,554.68,2388.00,9060.90,1.30,47.11,522.26,2387.99,8142.64,8.4175,0.03,392,2388,100.00,38.98,23.3702
63,2026-01-01 00:00:06,6,0.0014,0.0005,100.0,518.67,642.26,1588.00,1402.95,14.62,21.61,553.23,2388.12,9047.90,1.30,47.53,521.22,2388.10,8134.14,8.4300,0.03,393,2388,100.00,38.79,23.3105
67,2026-01-01 00:00:06,6,0.0038,0.0003,100.0,518.67,642.32,1594.72,1401.03,14.62,21.61,553.46,2388.08,9063.97,1.30,47.48,521.96,2388.03,8142.24,8.4434,0.03,393,2388,100.00,38.78,23.3504
70,2026-01-01 00:00:06,6,-0.0042,-0.0002,100.0,518.67,642.43,1582.35,1402.19,14.62,21.61,554.30,2388.07,9052.55,1.30,47.47,521.32,2388.08,8145.12,8.4223,0.03,392,2388,100.00,39.02,23.3396
71,2026-01-01 00:00:06,6,-0.0035,0.0002,100.0,518.67,642.57,1583.36,1407.16,14.62,21.61,553.27,2388.14,9043.13,1.30,47.25,521.50,2388.07,8127.31,8.4164,0.03,394,2388,100.00,38.86,23.2845
75,2026-01-01 00:00:06,6,-0.0003,-0.0000,100.0,518.67,642.56,1588.83,1408.18,14.62,21.61,553.39,2388.09,9038.09,1.30,47.44,521.59,2388.09,8127.11,8.4402,0.03,394,2388,100.00,38.82,23.2340
76,2026-01-01 00:00:06,6,0.0006,0.0001,100.0,518.67,642.60,1590.97,1404.87,14.62,21.61,553.27,2388.08,9054.86,1.30,47.32,520.76,2388.09,8135.55,8.4539,0.03,393,2388,100.00,38.79,23.2790
78,2026-01-01 00:00:06,6,-0.0006,0.0004,100.0,518.67,641.69,1579.10,1401.36,14.62,21.61,554.75,2388.02,9051.03,1.30,47.24,522.89,2388.03,8139.28,8.3971,0.03,390,2388,100.00,39.00,23.4050
83,2026-01-01 00:00:06,6,0.0004,0.0003,100.0,518.67,641.74,1582.15,1394.59,14.62,21.61,554.83,2387.98,9052.49,1.30,47.20,522.10,2387.96,8141.27,8.3935,0.03,392,2388,100.00,38.96,23.4529
90,2026-01-01 00:00:06,6,-0.0008,0.0002,100.0,518.67,642.57,1587.95,1395.40,14.62,21.61,554.28,2387.96,9053.33,1.30,47.24,522.11,2388.01,8140.13,8.4162,0.03,392,2388,100.00,38.95,23.4090
92,2026-01-01 00:00:06,6,0.0016,0.0001,100.0,518.67,642.41,1586.57,1410.85,14.62,21.61,554.01,2388.02,9055.37,1.30,47.32,521.83,2388.02,8132.81,8.3991,0.03,394,2388,100.00,38.98,23.4858
93,2026-01-01 00:00:06,6,0.0000,-0.0004,100.0,518.67,642.15,1585.54,1398.23,14.62,21.61,553.91,2387.99,9066.45,1.30,47.53,523.04,2387.98,8141.67,8.4252,0.03,392,2388,100.00,38.90,23.2549
97,2026-01-01 00:00:06,6,-0.0002,-0.0002,100.0,518.67,642.32,1590.17,1401.05,14.62,21.61,553.86,2387.98,9047.21,1.30,47.43,522.39,2388.05,8130.17,8.3876,0.03,392,2388,100.00,39.01,23.3886
99,2026-01-01 00:00:06,6,0.0033,-0.0004,100.0,518.67,641.46,1586.64,1401.90,14.62,21.61,554.11,2388.02,9055.16,1.30,47.15,522.38,2388.04,8140.25,8.3751,0.03,390,2388,100.00,38.85,23.4206
1,2026-01-01 00:00:07,7,0.0010,0.0001,100.0,518.67,642.48,1592.32,1397.77,14.62,21.61,554.34,2388.02,9059.13,1.30,47.36,522.32,2388.03,8132.32,8.3974,0.03,392,2388,100.00,39.10,23.3774
7,2026-01-01 00:00:07,7,-0.0038,0.0002,100.0,518.67,642.45,1588.36,1391.19,14.62,21.61,554.66,2387.98,9069.13,1.30,47.21,522.54,2388.00,8153.91,8.3984,0.03,392,2388,100.00,38.91,23.3490
8,2026-01-01 00:00:07,7,-0.0024,0.0004,100.0,518.67,642.86,1586.88,1404.52,14.62,21.61,553.54,2388.11,9042.79,1.30,47.28,521.14,2388.13,8121.90,8.4438,0.03,392,2388,100.00,38.71,23.3545
9,2026-01-01 00:00:07,7,-0.0021,-0.0004,100.0,518.67,641.66,1584.33,1400.27,14.62,21.61,553.55,2388.04,9063.10,1.30,47.28,522.57,2388.01,8148.53,8.3917,0.03,392,2388,100.00,39.07,23.4575
10,2026-01-01 00:00:07,7,-0.0017,0.0002,100.0,518.67,642.44,1582.96,1394.26,14.62,21.61,555.06,2388.01,9051.70,1.30,47.22,522.87,2388.03,8139.16,8.3977,0.03,391,2388,100.00,38.99,23.4053
13,2026-01-01 00:00:07,7,-0.0011,0.0003,100.0,518.67,642.69,1591.14,1402.15,14.62,21.61,553.16,2388.09,9057.27,1.30,47.42,521.31,2388.06,8140.95,8.4300,0.03,392,2388,100.00,38.92,23.2850
14,2026-01-01 00:00:07,7,0.0021,0.0004,100.0,518.67,642.47,1591.83,1404.60,14.62,21.61,553.38,2388.12,9058.61,1.30,47.37,521.67,2388.10,8142.97,8.4311,0.03,394,2388,100.00,38.88,23.4290
16,2026-01-01 00:00:07,7,0.0004,-0.0003,100.0,518.67,643.60,1595.16,1416.51,14.62,21.61,552.50,2388.07,9048.75,1.30,47.58,521.25,2388.04,8139.30,8.3989,0.03,392,2388,100.00,38.85,23.2690
21,2026-01-01 00:00:07,7,-0.0009,0.0004,100.0,518.67,642.45,1593.79,1397.77,14.62,21.61,553.21,2388.08,9045.96,1.30,47.32,521.50,2388.10,8134.62,8.4465,0.03,392,2388,100.00,38.94,23.3536
24,2026-01-01 00:00:07,7,-0.0033,0.0001,100.0,518.67,642.71,1582.08,1401.82,14.62,21.61,553.90,2388.09,9051.18,1.30,47.06,522.48,2388.00,8144.22,8.4266,0.03,392,2388,100.00,38.89,23.4144
26,2026-01-01 00:00:07,7,0.0032,0.0003,100.0,518.67,642.40,1588.25,1404.30,14.62,21.61,552.82,2388.11,9040.52,1.30,47.39,521.52,2388.07,8131.55,8.4827,0.03,393,2388,100.00,38.76,23.4328
27,2026-01-01 00:00:07,7,0.0003,0.0001,100.0,518.67,642.27,1595.67,1409.94,14.62,21.61,552.85,2388.09,9069.62,1.30,47.45,521.21,2388.06,8140.38,8.4177,0.03,393,2388,100.00,38.97,23.2795
33,2026-01-01 00:00:07,7,-0.0042,0.0004,100.0,518.67,641.96,1581.63,1401.66,14.62,21.60,553.82,2388.00,9063.57,1.30,47.02,522.13,2388.01,8142.59,8.3696,0.03,392,2388,100.00,38.87,23.4763
41,2026-01-01 00:00:07,7,0.0013,-0.0004,100.0,518.67,642.26,1579.00,1400.55,14.62,21.61,553.96,2388.02,9062.93,1.30,47.15,522.43,2388.06,8145.23,8.4000,0.03,392,2388,100.00,38.94,23.5234
44,2026-01-01 00:00:07,7,0.0036,-0.0005,100.0,518.67,642.53,1586.86,1396.38,14.62,21.61,554.85,2387.95,9071.36,1.30,47.34,521.88,2388.03,8152.80,8.4094,0.03,392,2388,100.00,38.89,23.3565
47,2026-01-01 00:00:07,7,0.0044,0.0000,100.0,518.67,641.85,1584.89,1406.01,14.62,21.61,554.63,2388.04,9066.62,1.30,47.18,522.33,2388.02,8146.40,8.3998,0.03,392,2388,100.00,39.02,23.2455
54,2026-01-01 00:00:07,7,-0.0000,-0.0000,100.0,518.67,642.24,1581.51,1399.72,14.62,21.61,554.26,2387.99,9059.89,1.30,47.24,522.13,2387.97,8141.67,8.4285,0.03,392,2388,100.00,39.11,23.4091
63,2026-01-01 00:00:07,7,0.0014,0.0004,100.0,518.67,642.90,1592.37,1404.86,14.62,21.61,553.68,2388.11,9055.90,1.30,47.39,521.96,2388.09,8134.61,8.4151,0.03,392,2388,100.00,38.80,23.3713
67,2026-01-01 00:00:07,7,0.0015,-0.0004,100.0,518.67,642.28,1579.75,1403.27,14.62,21.61,554.28,2388.07,9063.91,1.30,47.34,522.06,2388.09,8152.22,8.4140,0.03,392,2388,100.00,38.90,23.2431
70,2026-01-01 00:00:07,7,-0.0003,0.0003,100.0,518.67,642.54,1583.29,1394.98,14.62,21.61,553.55,2388.07,9054.04,1.30,47.44,521.24,2388.12,8136.22,8.3992,0.03,393,2388,100.00,38.75,23.4152
71,2026-01-01 00:00:07,7,-0.0025,-0.0003,100.0,518.67,641.74,1592.03,1404.49,14.62,21.61,554.50,2388.17,9044.52,1.30,47.37,521.30,2388.15,8123.34,8.4427,0.03,392,2388,100.00,39.05,23.3778
75,2026-01-01 00:00:07,7,0.0019,-0.0002,100.0,518.67,641.88,1588.81,1403.19,14.62,21.61,553.56,2388.14,9048.09,1.30,47.52,521.49,2388.15,8128.81,8.4461,0.03,394,2388,100.00,38.93,23.2628
76,2026-01-01 00:00:07,7,-0.0023,-0.0004,100.0,518.67,642.27,1595.97,1409.90,14.62,21.61,553.24,2388.10,9057.46,1.30,47.39,521.15,2388.09,8128.33,8.4195,0.03,392,2388,100.00,38.80,23.3957
78,2026-01-01 00:00:07,7,0.0001,0.0001,100.0,518.67,641.56,1584.97,1401.27,14.62,21.61,554.58,2388.01,9049.62,1.30,47.04,522.05,2388.01,8139.96,8.3939,0.03,392,2388,100.00,38.96,23.3515
83,2026-01-01 00:00:07,7,-0.0005,0.0002,100.0,518.67,641.61,1583.91,1396.79,14.62,21.61,554.36,2387.96,9058.53,1.30,47.16,522.99,2388.00,8138.93,8.3746,0.03,391,2388,100.00,39.14,23.5112
90,2026-01-01 00:00:07,7,0.0013,0.0005,100.0,518.67,642.48,1581.21,1400.42,14.62,21.61,553.48,2387.99,9060.81,1.30,47.25,521.87,2388.00,8136.43,8.3672,0.03,392,2388,100.00,38.94,23.2898
92,2026-01-01 00:00:07,7,0.0010,-0.0004,100.0,518.67,642.53,1586.81,1402.28,14.62,21.61,554.69,2387.99,9054.37,1.30,47.39,521.46,2388.00,8132.69,8.4068,0.03,393,2388,100.00,38.86,23.3233
93,2026-01-01 00:00:07,7,-0.0007,0.0001,100.0,518.67,642.17,1592.67,1398.81,14.62,21.61,553.88,2388.09,9054.66,1.30,47.25,522.31,2388.05,8143.05,8.3991,0.03,393,2388,100.00,39.05,23.4584
97,2026-01-01 00:00:07,7,-0.0007,-0.0001,100.0,518.67,642.54,1583.02,1398.34,14.62,21.61,553.77,2388.12,9053.04,1.30,47.39,521.82,2388.12,8126.50,8.4383,0.03,392,2388,100.00,38.77,23.3925
99,2026-01-01 00:00:07,7,-0.0032,-0.0001,100.0,518.67,642.02,1584.95,1407.88,14.62,21.60,553.74,2388.02,9054.70,1.30,47.31,522.31,2388.07,8133.85,8.4420,0.03,392,2388,100.00,39.11,23.4092
1,2026-01-01 00:00:08,8,-0.0034,0.0003,100.0,518.67,642.56,1582.96,1400.97,14.62,21.61,553.85,2388.00,9040.80,1.30,47.24,522.47,2388.03,8131.07,8.4076,0.03,391,2388,100.00,38.97,23.3106
7,2026-01-01 00:00:08,8,-0.0007,-0.0005,100.0,518.67,642.41,1586.97,1401.42,14.62,21.61,554.05,2388.01,9064.80,1.30,47.19,522.26,2388.08,8146.34,8.4020,0.03,392,2388,100.00,38.95,23.3810
8,2026-01-01 00:00:08,8,-0.0017,-0.0001,100.0,518.67,642.75,1589.06,1407.11,14.62,21.61,552.97,2388.17,9040.27,1.30,47.38,521.90,2388.21,8120.31,8.4281,0.03,394,2388,100.00,38.71,23.2232
9,2026-01-01 00:00:08,8,0.0018,0.0000,100.0,518.67,641.46,1581.90,1392.49,14.62,21.61,555.66,2388.02,9064.64,1.30,47.37,522.21,2387.94,8145.97,8.4011,0.03,390,2388,100.00,39.27,23.4105
10,2026-01-01 00:00:08,8,0.0011,-0.0003,100.0,518.67,641.61,1584.53,1392.39,14.62,21.61,554.28,2388.03,9055.99,1.30,47.24,522.29,2388.00,8136.80,8.3813,0.03,391,2388,100.00,39.18,23.4135
13,2026-01-01 00:00:08,8,-0.0031,0.0005,100.0,518.67,642.41,1590.39,1399.39,14.62,21.61,552.75,2388.12,9053.80,1.30,47.58,521.46,2388.12,8132.12,8.4281,0.03,393,2388,100.00,38.94,23.4308
14,2026-01-01 00:00:08,8,-0.0022,-0.0001,100.0,518.67,642.26,1595.78,1403.33,14.62,21.61,553.65,2388.14,9055.67,1.30,47.47,521.33,2388.13,8139.21,8.4473,0.03,394,2388,100.00,38.83,23.3932
16,2026-01-01 00:00:08,8,0.0044,-0.0002,100.0,518.67,642.68,1593.88,1403.58,14.62,21.61,552.25,2388.10,9053.26,1.30,47.59,521.75,2388.10,8133.84,8.4507,0.03,393,2388,100.00,38.77,23.1964
21,2026-01-01 00:00:08,8,0.0016,0.0002,100.0,518.67,642.44,1585.67,1407.80,14.62,21.61,553.48,2388.16,9050.91,1.30,47.40,521.96,2388.06,8129.22,8.4318,0.03,392,2388,100.00,38.91,23.3867
24,2026-01-01 00:00:08,8,0.0023,-0.0004,100.0,518.67,642.37,1591.51,1403.71,14.62,21.61,553.78,2387.97,9070.06,1.30,47.25,521.91,2387.99,8143.16,8.4075,0.03,391,2388,100.00,38.95,23.3935
26,2026-01-01 00:00:08,8,-0.0001,-0.0001,100.0,518.67,642.94,1586.14,1412.11,14.62,21.61,552.92,2388.15,9045.97,1.30,47.63,521.24,2388.18,8126.07,8.4106,0.03,392,2388,100.00,38.80,23.2790
27,2026-01-01 00:00:08,8,0.0012,0.0002,100.0,518.67,642.45,1579.66,1407.34,14.62,21.61,553.45,2388.06,9066.23,1.30,47.48,522.36,2388.05,8146.22,8.4298,0.03,394,2388,100.00,38.82,23.3563
33,2026-01-01 00:00:08,8,0.0003,0.0004,100.0,518.67,641.91,1581.19,1395.91,14.62,21.61,554.74,2388.03,9059.89,1.30,47.01,522.11,2387.98,8144.77,8.4009,0.03,391,2388,100.00,38.96,23.4430
41,2026-01-01 00:00:08,8,-0.0000,-0.0004,100.0,518.67,642.35,1582.59,1399.75,14.62,21.61,554.02,2388.05,9063.62,1.30,47.33,522.51,2388.05,8150.17,8.4147,0.03,392,2388,100.00,38.97,23.3617
44,2026-01-01 00:00:08,8,0.0023,0.0004,100.0,518.67,642.09,1582.29,1400.99,14.62,21.61,554.61,2387.99,9064.69,1.30,47.28,522.43,2388.00,8151.03,8.4175,0.03,393,2388,100.00,39.00,23.6127
47,2026-01-01 00:00:08,8,0.0008,0.0002,100.0,518.67,641.62,1587.61,1397.07,14.62,21.60,554.31,2388.03,9066.85,1.30,47.13,522.20,2387.94,8146.90,8.3724,0.03,388,2388,100.00,39.02,23.5170
54,2026-01-01 00:00:08,8,-0.0019,0.0002,100.0,518.67,642.02,1584.37,1391.81,14.62,21.61,554.44,2388.05,9058.02,1.30,47.05,522.06,2387.98,8140.85,8.3697,0.03,390,2388,100.00,38.81,23.3924
