unit_nr,event_time,time_cycles,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
17,2/1/2024 0:02,2,0.0015,0.0005,100.0,518.67,642.48,1582.18,1392.81,14.62,21.61,553.75,2387.99,9070.36,1.3,47.23,522.18,2387.97,8152.75,8.4202,0.03,393,2388,100.0,39.21,23.457
18,2/1/2024 0:02,2,-0.0041,-0.0004,100.0,518.67,642.62,1576.4,1402.74,14.62,21.61,554.63,2388.04,9059.61,1.3,47.33,522.25,2387.94,8140.42,8.3985,0.03,392,2388,100.0,39.06,23.3568
19,2/1/2024 0:02,2,0.0003,-0.0002,100.0,518.67,642.24,1581.7,1401.54,14.62,21.61,554.32,2388.02,9054.47,1.3,47.17,521.53,2388.05,8138.59,8.388,0.03,392,2388,100.0,38.98,23.3564
20,2/1/2024 0:02,2,-0.0001,-0.0003,100.0,518.67,642.23,1590.73,1405.88,14.62,21.61,553.62,2388.06,9059.5,1.3,47.32,522.03,2388.06,8151.74,8.4385,0.03,392,2388,100.0,38.9,23.424
21,2/1/2024 0:02,2,-0.0001,0.0,100.0,518.67,641.76,1583.35,1396.75,14.62,21.61,554.47,2388.06,9046.12,1.3,47.21,522.65,2388.02,8127.56,8.4014,0.03,391,2388,100.0,39.01,23.4606
22,2/1/2024 0:02,2,-0.0006,0.0003,100.0,518.67,641.66,1587.66,1404.66,14.62,21.61,553.58,2388.14,9050.8,1.3,47.33,521.45,2388.13,8124.74,8.4157,0.03,392,2388,100.0,38.88,23.3702
23,2/1/2024 0:02,2,0.0023,-0.0002,100.0,518.67,642.26,1586.19,1397.23,14.62,21.6,554.55,2388.01,9040.59,1.3,47.27,522.69,2388.03,8134.32,8.3723,0.03,393,2388,100.0,39.11,23.4347
24,2/1/2024 0:02,2,0.0032,0.0004,100.0,518.67,641.87,1584.27,1400.17,14.62,21.61,554.15,2387.98,9071.2,1.3,47.02,522.3,2388.0,8146.45,8.4143,0.03,391,2388,100.0,39.01,23.4892
25,2/1/2024 0:02,2,-0.0007,-0.0,100.0,518.67,641.84,1584.65,1398.3,14.62,21.61,554.24,2388.07,9049.43,1.3,47.4,521.88,2388.1,8126.66,8.4098,0.03,391,2388,100.0,38.84,23.3104
26,2/1/2024 0:02,2,-0.0029,0.0002,100.0,518.67,642.35,1589.01,1398.46,14.62,21.61,554.11,2387.96,9063.16,1.3,47.21,521.85,2388.01,8146.58,8.4159,0.03,390,2388,100.0,39.0,23.3793
27,2/1/2024 0:02,2,0.0015,-0.0001,100.0,518.67,641.88,1578.31,1395.74,14.62,21.61,553.87,2388.0,9054.4,1.3,47.26,522.47,2388.01,8133.24,8.4185,0.03,392,2388,100.0,39.12,23.3909
28,2/1/2024 0:02,2,-0.0028,-0.0003,100.0,518.67,642.49,1586.85,1398.85,14.62,21.61,554.03,2388.1,9049.14,1.3,47.37,521.35,2388.1,8131.94,8.4263,0.03,392,2388,100.0,38.83,23.3949
29,2/1/2024 0:02,2,-0.0038,-0.0004,100.0,518.67,642.06,1580.86,1404.29,14.62,21.61,554.52,2388.03,9053.06,1.3,47.27,522.4,2388.06,8133.2,8.3689,0.03,391,2388,100.0,38.79,23.3935
30,2/1/2024 0:02,2,-0.0002,-0.0003,100.0,518.67,642.33,1589.74,1406.03,14.62,21.61,552.96,2388.11,9039.25,1.3,47.62,521.32,2388.12,8123.78,8.4127,0.03,392,2388,100.0,38.96,23.3675
31,2/1/2024 0:02,2,-0.0016,-0.0001,100.0,518.67,642.02,1586.39,1398.94,14.62,21.61,554.04,2388.03,9064.71,1.3,47.43,522.91,2387.99,8149.72,8.4148,0.03,391,2388,100.0,39.03,23.2768
32,2/1/2024 0:02,2,-0.0015,-0.0004,100.0,518.67,642.07,1580.6,1402.38,14.62,21.61,554.77,2387.97,9062.7,1.3,47.01,522.98,2387.99,8151.95,8.3824,0.03,392,2388,100.0,39.03,23.5346
33,2/1/2024 0:02,2,0.0031,0.0004,100.0,518.67,643.2,1595.76,1399.79,14.62,21.61,553.25,2388.1,9056.7,1.3,47.62,521.21,2388.11,8141.75,8.4312,0.03,393,2388,100.0,38.85,23.2111
34,2/1/2024 0:02,2,-0.0018,0.0004,100.0,518.67,641.89,1587.37,1399.22,14.62,21.61,554.82,2387.98,9072.49,1.3,47.23,521.87,2387.99,8146.81,8.3596,0.03,393,2388,100.0,38.98,23.4814
35,2/1/2024 0:02,2,0.0,0.0002,100.0,518.67,642.87,1587.25,1406.59,14.62,21.61,553.02,2388.09,9054.23,1.3,47.58,521.1,2388.17,8133.1,8.4429,0.03,392,2388,100.0,38.71,23.2458
36,2/1/2024 0:02,2,0.0011,0.0001,100.0,518.67,642.61,1595.72,1406.56,14.62,21.61,553.04,2388.1,9056.24,1.3,47.73,521.21,2388.14,8139.62,8.4451,0.03,393,2388,100.0,38.87,23.2659
37,2/1/2024 0:02,2,-0.0048,-0.0001,100.0,518.67,641.9,1591.65,1403.52,14.62,21.61,554.07,2388.08,9059.42,1.3,47.2,522.48,2388.02,8139.34,8.4145,0.03,392,2388,100.0,38.94,23.4242
38,2/1/2024 0:02,2,-0.0016,0.0002,100.0,518.67,642.55,1587.41,1407.01,14.62,21.61,553.7,2388.14,9057.61,1.3,47.55,520.98,2388.06,8129.13,8.4236,0.03,393,2388,100.0,38.77,23.3192
39,2/1/2024 0:02,2,-0.0008,-0.0004,100.0,518.67,642.01,1581.22,1402.75,14.62,21.61,554.52,2387.98,9052.54,1.3,47.35,521.82,2388.05,8140.92,8.4348,0.03,393,2388,100.0,39.0,23.3282
40,2/1/2024 0:02,2,-0.0009,-0.0004,100.0,518.67,642.74,1598.86,1405.51,14.62,21.61,552.49,2388.12,9049.59,1.3,47.56,520.98,2388.13,8131.67,8.425,0.03,394,2388,100.0,38.73,23.2761
41,2/1/2024 0:02,2,0.0016,0.0003,100.0,518.67,642.9,1581.93,1401.28,14.62,21.61,553.8,2388.02,9058.29,1.3,47.19,522.05,2387.98,8136.93,8.4116,0.03,391,2388,100.0,39.18,23.3782
42,2/1/2024 0:02,2,0.0026,-0.0003,100.0,518.67,641.82,1585.62,1393.95,14.62,21.61,554.15,2388.0,9054.4,1.3,47.19,522.47,2388.05,8133.35,8.3853,0.03,392,2388,100.0,39.08,23.4765
43,2/1/2024 0:02,2,-0.0017,-0.0001,100.0,518.67,642.28,1579.72,1408.22,14.62,21.61,554.6,2388.09,9049.32,1.3,47.21,522.09,2388.0,8132.44,8.4162,0.03,393,2388,100.0,38.89,23.4174
44,2/1/2024 0:02,2,-0.0024,0.0,100.0,518.67,642.03,1587.96,1408.13,14.62,21.61,553.46,2388.07,9050.39,1.3,47.5,521.94,2388.08,8133.5,8.3979,0.03,392,2388,100.0,38.81,23.3033
45,2/1/2024 0:02,2,0.0004,-0.0003,100.0,518.67,642.29,1586.19,1409.26,14.62,21.61,553.22,2388.09,9061.88,1.3,47.38,521.77,2388.1,8143.68,8.4861,0.03,393,2388,100.0,38.77,23.356
46,2/1/2024 0:02,2,0.0021,-0.0003,100.0,518.67,642.09,1583.75,1405.54,14.62,21.61,553.94,2388.02,9065.63,1.3,47.33,522.09,2388.06,8149.48,8.4003,0.03,391,2388,100.0,39.08,23.3289
47,2/1/2024 0:02,2,0.0015,0.0002,100.0,518.67,643.06,1590.71,1414.64,14.62,21.61,553.36,2388.1,9044.7,1.3,47.41,520.92,2388.11,8123.77,8.445,0.03,394,2388,100.0,38.75,23.2166
48,2/1/2024 0:02,2,-0.0004,0.0004,100.0,518.67,642.41,1590.02,1403.17,14.62,21.61,554.15,2388.07,9064.37,1.3,47.35,521.93,2388.06,8133.06,8.425,0.03,392,2388,100.0,38.93,23.3789
49,2/1/2024 0:02,2,-0.0003,0.0004,100.0,518.67,642.06,1582.62,1391.77,14.62,21.61,554.22,2387.99,9057.98,1.3,47.09,522.86,2387.99,8144.25,8.4008,0.03,391,2388,100.0,39.08,23.4337
50,2/1/2024 0:02,2,0.0031,0.0002,100.0,518.67,642.38,1585.08,1400.74,14.62,21.61,554.26,2388.05,9059.53,1.3,47.35,521.45,2388.07,8139.32,8.4194,0.03,392,2388,100.0,39.02,23.4525
51,2/1/2024 0:02,2,-0.0018,-0.0001,100.0,518.67,641.88,1593.16,1399.12,14.62,21.61,553.26,2388.07,9048.39,1.3,47.55,522.25,2388.07,8127.35,8.4228,0.03,393,2388,100.0,38.82,23.1583
52,2/1/2024 0:02,2,-0.0003,-0.0005,100.0,518.67,642.41,1584.25,1394.75,14.62,21.61,554.96,2387.98,9047.3,1.3,47.1,522.72,2388.07,8137.96,8.3979,0.03,391,2388,100.0,38.94,23.5133
53,2/1/2024 0:02,2,-0.0005,0.0001,100.0,518.67,642.18,1586.93,1396.58,14.62,21.61,553.99,2388.08,9052.76,1.3,47.25,521.93,2388.05,8135.43,8.396,0.03,392,2388,100.0,39.03,23.3862
54,2/1/2024 0:02,2,-0.0023,-0.0002,100.0,518.67,641.95,1588.3,1394.65,14.62,21.61,554.9,2387.98,9058.15,1.3,47.08,522.09,2388.02,8134.59,8.3552,0.03,392,2388,100.0,39.08,23.3722
55,2/1/2024 0:02,2,0.0012,-0.0004,100.0,518.67,642.46,1586.43,1402.26,14.62,21.61,553.23,2388.07,9051.28,1.3,47.39,521.91,2388.01,8141.07,8.3971,0.03,392,2388,100.0,38.93,23.3573
56,2/1/2024 0:02,2,0.0026,-0.0004,100.0,518.67,642.7,1583.56,1402.91,14.62,21.61,553.19,2388.11,9047.41,1.3,47.6,521.33,2388.1,8126.76,8.4614,0.03,394,2388,100.0,38.84,23.3011
57,2/1/2024 0:02,2,0.0005,0.0005,100.0,518.67,642.64,1586.22,1403.22,14.62,21.61,553.31,2388.03,9054.89,1.3,47.52,521.73,2388.09,8129.11,8.401,0.03,395,2388,100.0,38.96,23.3096
58,2/1/2024 0:02,2,0.0017,0.0002,100.0,518.67,642.42,1584.33,1404.24,14.62,21.61,554.2,2388.03,9042.78,1.3,47.13,522.06,2388.09,8128.56,8.3838,0.03,391,2388,100.0,38.93,23.4624
59,2/1/2024 0:02,2,0.0027,0.0003,100.0,518.67,641.95,1584.45,1396.54,14.62,21.61,553.92,2388.05,9054.83,1.3,47.3,522.22,2388.04,8139.23,8.4134,0.03,391,2388,100.0,38.95,23.3867
60,2/1/2024 0:02,2,0.002,-0.0005,100.0,518.67,642.48,1589.09,1403.85,14.62,21.61,553.51,2388.04,9052.95,1.3,47.51,521.34,2388.09,8136.05,8.43,0.03,391,2388,100.0,39.0,23.3081
61,2/1/2024 0:02,2,-0.003,0.0002,100.0,518.67,641.86,1586.19,1397.63,14.62,21.61,554.69,2388.01,9069.24,1.3,47.09,522.69,2387.99,8149.83,8.4167,0.03,391,2388,100.0,39.01,23.499
62,2/1/2024 0:02,2,0.0006,-0.0,100.0,518.67,642.33,1579.35,1393.61,14.62,21.6,553.94,2387.97,9056.41,1.3,47.18,522.0,2387.99,8133.43,8.3864,0.03,391,2388,100.0,39.01,23.4976
63,2/1/2024 0:02,2,-0.0025,0.0004,100.0,518.67,642.25,1587.73,1404.47,14.62,21.61,553.78,2388.12,9049.56,1.3,47.55,521.32,2388.14,8128.55,8.4356,0.03,393,2388,100.0,38.9,23.3906
64,2/1/2024 0:02,2,0.0003,-0.0002,100.0,518.67,642.77,1586.61,1406.21,14.62,21.61,554.01,2388.07,9056.69,1.3,47.25,522.32,2388.05,8134.4,8.4076,0.03,392,2388,100.0,39.03,23.5109
65,2/1/2024 0:02,2,-0.0031,-0.0002,100.0,518.67,641.73,1577.5,1400.13,14.62,21.61,554.8,2387.98,9064.5,1.3,47.17,522.02,2388.03,8144.72,8.392,0.03,392,2388,100.0,39.07,23.3845
66,2/1/2024 0:02,2,0.0003,0.0002,100.0,518.67,643.16,1591.6,1405.2,14.62,21.61,553.05,2388.05,9067.97,1.3,47.31,521.78,2388.07,8141.7,8.4182,0.03,393,2388,100.0,38.94,23.4274
67,2/1/2024 0:02,2,-0.0001,0.0004,100.0,518.67,642.76,1587.93,1405.27,14.62,21.6,554.25,2388.07,9062.3,1.3,47.39,521.92,2388.03,8136.02,8.4133,0.03,393,2388,100.0,38.91,23.4317
68,2/1/2024 0:02,2,-0.0005,0.0001,100.0,518.67,642.58,1585.68,1406.2,14.62,21.61,553.95,2388.03,9059.17,1.3,47.32,522.37,2388.07,8133.92,8.4065,0.03,393,2388,100.0,38.7,23.362
69,2/1/2024 0:02,2,0.0006,0.0002,100.0,518.67,642.4,1585.53,1395.11,14.62,21.61,553.6,2388.13,9044.55,1.3,47.37,521.75,2388.1,8124.85,8.4103,0.03,392,2388,100.0,38.85,23.3554
70,2/1/2024 0:02,2,0.0005,0.0,100.0,518.67,642.67,1584.73,1403.53,14.62,21.61,553.85,2388.04,9046.66,1.3,47.54,521.75,2388.05,8130.46,8.4356,0.03,394,2388,100.0,38.85,23.3807
71,2/1/2024 0:02,2,0.0004,-0.0004,100.0,518.67,642.4,1590.14,1398.78,14.62,21.61,554.43,2388.02,9060.55,1.3,47.29,522.09,2388.07,8150.21,8.4028,0.03,392,2388,100.0,38.92,23.5374
72,2/1/2024 0:02,2,0.0,-0.0002,100.0,518.67,642.09,1583.15,1399.55,14.62,21.61,554.36,2388.05,9064.71,1.3,47.23,522.46,2387.99,8139.78,8.3685,0.03,392,2388,100.0,39.06,23.4187
73,2/1/2024 0:02,2,-0.0,-0.0004,100.0,518.67,641.89,1585.16,1397.45,14.62,21.61,555.21,2387.99,9041.38,1.3,47.23,522.52,2388.03,8135.04,8.3857,0.03,393,2388,100.0,38.9,23.459
74,2/1/2024 0:02,2,-0.0003,0.0002,100.0,518.67,642.36,1592.02,1413.11,14.62,21.61,553.47,2388.08,9063.19,1.3,47.5,521.77,2388.09,8143.61,8.4475,0.03,391,2388,100.0,39.02,23.2508
75,2/1/2024 0:02,2,0.0017,-0.0002,100.0,518.67,642.46,1587.02,1400.57,14.62,21.61,554.32,2388.04,9068.76,1.3,47.33,522.4,2388.09,8144.79,8.4068,0.03,392,2388,100.0,38.96,23.3865
76,2/1/2024 0:02,2,0.0053,0.0001,100.0,518.67,642.01,1589.18,1397.51,14.62,21.61,554.04,2388.02,9049.44,1.3,47.12,522.42,2388.01,8139.67,8.4103,0.03,392,2388,100.0,39.0,23.4391
77,2/1/2024 0:02,2,0.0072,-0.0001,100.0,518.67,642.72,1588.72,1396.37,14.62,21.61,554.54,2388.02,9052.23,1.3,47.45,522.3,2388.03,8124.97,8.4087,0.03,392,2388,100.0,38.94,23.2789
78,2/1/2024 0:02,2,-0.0059,0.0002,100.0,518.67,642.07,1587.27,1400.73,14.62,21.61,554.65,2388.03,9060.69,1.3,47.28,522.99,2388.02,8137.1,8.3599,0.03,392,2388,100.0,39.05,23.4257
79,2/1/2024 0:02,2,-0.0012,0.0001,100.0,518.67,642.69,1576.94,1400.3,14.62,21.61,554.1,2388.08,9049.66,1.3,47.19,522.04,2388.04,8134.82,8.4308,0.03,392,2388,100.0,39.0,23.3804
80,2/1/2024 0:02,2,-0.0007,-0.0005,100.0,518.67,642.48,1590.52,1404.57,14.62,21.61,553.14,2388.05,9064.16,1.3,47.46,521.35,2388.09,8149.94,8.4358,0.03,393,2388,100.0,39.09,23.3864
81,2/1/2024 0:02,2,-0.0026,-0.0001,100.0,518.67,642.26,1585.15,1403.12,14.62,21.61,553.8,2388.01,9068.12,1.3,47.19,522.12,2388.0,8149.41,8.4085,0.03,392,2388,100.0,39.09,23.423
82,2/1/2024 0:02,2,0.0031,-0.0001,100.0,518.67,641.82,1584.45,1403.48,14.62,21.61,553.9,2388.08,9066.78,1.3,47.32,522.34,2388.01,8142.63,8.3979,0.03,391,2388,100.0,39.02,23.4017
83,2/1/2024 0:02,2,0.003,0.0005,100.0,518.67,642.86,1584.16,1410.74,14.62,21.61,554.23,2388.04,9051.05,1.3,47.27,522.6,2388.06,8137.92,8.4304,0.03,392,2388,100.0,38.84,23.335
84,2/1/2024 0:02,2,0.0058,-0.0005,100.0,518.67,642.36,1580.43,1404.09,14.62,21.61,554.42,2388.08,9056.43,1.3,47.35,522.41,2388.09,8136.87,8.4203,0.03,391,2388,100.0,38.86,23.3332
85,2/1/2024 0:02,2,-0.0032,0.0004,100.0,518.67,643.1,1597.43,1412.84,14.62,21.61,553.72,2388.08,9049.93,1.3,47.48,521.45,2388.14,8129.36,8.4007,0.03,393,2388,100.0,38.9,23.3456
86,2/1/2024 0:02,2,0.0014,-0.0,100.0,518.67,642.15,1589.92,1406.49,14.62,21.61,554.18,2388.06,9057.98,1.3,47.61,521.81,2388.04,8136.47,8.4185,0.03,393,2388,100.0,38.81,23.287
87,2/1/2024 0:02,2,-0.0032,-0.0001,100.0,518.67,642.22,1589.81,1396.08,14.62,21.61,554.55,2387.99,9060.22,1.3,47.27,522.68,2387.99,8146.0,8.4052,0.03,391,2388,100.0,38.91,23.3183
88,2/1/2024 0:02,2,0.0006,-0.0001,100.0,518.67,642.38,1589.78,1411.55,14.62,21.61,552.95,2388.14,9040.16,1.3,47.43,521.18,2388.08,8119.68,8.4491,0.03,395,2388,100.0,38.97,23.2753
89,2/1/2024 0:02,2,0.0028,-0.0,100.0,518.67,642.49,1593.05,1399.31,14.62,21.61,553.4,2388.06,9050.08,1.3,47.42,521.88,2388.02,8127.65,8.47,0.03,393,2388,100.0,39.02,23.2761
90,2/1/2024 0:02,2,-0.0002,0.0001,100.0,518.67,643.09,1589.03,1405.19,14.62,21.61,554.1,2388.06,9050.63,1.3,47.48,521.6,2388.07,8134.68,8.4127,0.03,393,2388,100.0,39.06,23.2078
91,2/1/2024 0:02,2,0.0056,0.0003,100.0,518.67,642.7,1588.71,1403.9,14.62,21.61,552.79,2388.15,9039.31,1.3,47.6,521.3,2388.14,8131.52,8.4654,0.03,393,2388,100.0,38.75,23.255
92,2/1/2024 0:02,2,-0.0007,-0.0,100.0,518.67,642.76,1584.18,1410.07,14.62,21.61,553.43,2388.1,9040.17,1.3,47.31,521.51,2388.1,8127.21,8.4252,0.03,391,2388,100.0,38.84,23.327
93,2/1/2024 0:02,2,0.002,-0.0002,100.0,518.67,642.34,1591.56,1411.48,14.62,21.61,553.19,2388.08,9059.63,1.3,47.62,521.54,2388.07,8136.31,8.4396,0.03,393,2388,100.0,38.7,23.29
94,2/1/2024 0:02,2,0.0023,-0.0005,100.0,518.67,642.84,1580.67,1404.14,14.62,21.61,554.25,2388.1,9061.19,1.3,47.64,521.36,2388.12,8138.72,8.4436,0.03,393,2388,100.0,38.8,23.3623
95,2/1/2024 0:02,2,0.0027,-0.0001,100.0,518.67,642.26,1591.42,1405.08,14.62,21.61,553.55,2388.06,9050.66,1.3,47.2,522.23,2388.0,8127.16,8.4308,0.03,392,2388,100.0,38.89,23.4303
96,2/1/2024 0:02,2,-0.0009,0.0,100.0,518.67,642.0,1583.53,1399.75,14.62,21.61,553.78,2387.99,9072.38,1.3,47.12,522.3,2387.98,8148.93,8.381,0.03,391,2388,100.0,39.07,23.4363
97,2/1/2024 0:02,2,0.002,0.0002,100.0,518.67,642.14,1581.05,1398.34,14.62,21.61,555.0,2388.04,9062.0,1.3,47.18,522.35,2388.06,8147.88,8.3746,0.03,391,2388,100.0,38.98,23.2673
98,2/1/2024 0:02,2,-0.0005,0.0004,100.0,518.67,642.76,1592.19,1405.1,14.62,21.61,553.87,2388.02,9062.35,1.3,47.34,521.7,2388.05,8141.1,8.4651,0.03,391,2388,100.0,39.09,23.3065
99,2/1/2024 0:02,2,-0.0021,0.0001,100.0,518.67,643.07,1585.21,1391.21,14.62,21.61,554.35,2388.0,9053.72,1.3,47.11,521.98,2388.03,8147.79,8.3989,0.03,390,2388,100.0,39.07,23.4263
100,2/1/2024 0:02,2,0.0031,0.0001,100.0,518.67,642.2,1588.99,1402.05,14.62,21.61,554.05,2387.99,9057.49,1.3,47.18,522.14,2388.07,8137.35,8.4291,0.03,393,2388,100.0,38.97,23.351
1,2/1/2024 0:03,3,0.0003,0.0001,100.0,518.67,642.46,1586.94,1401.34,14.62,21.61,554.11,2388.05,9056.96,1.3,47.5,521.97,2388.03,8130.1,8.4441,0.03,393,2388,100.0,39.08,23.4166
2,2/1/2024 0:03,3,0.0002,0.0003,100.0,518.67,642.58,1595.6,1410.86,14.62,21.61,553.34,2388.13,9036.57,1.3,47.45,521.29,2388.08,8126.75,8.3804,0.03,394,2388,100.0,39.02,23.4064
3,2/1/2024 0:03,3,0.0006,0.0003,100.0,518.67,642.98,1586.77,1407.58,14.62,21.61,553.23,2388.06,9053.39,1.3,47.4,521.92,2388.09,8131.29,8.4017,0.03,391,2388,100.0,38.69,23.3774
4,2/1/2024 0:03,3,0.0021,0.0,100.0,518.67,642.58,1590.84,1409.67,14.62,21.61,554.28,2388.08,9051.81,1.3,47.41,521.89,2388.07,8137.19,8.4253,0.03,391,2388,100.0,38.63,23.3811
5,2/1/2024 0:03,3,0.0056,-0.0,100.0,518.67,642.88,1586.05,1407.64,14.62,21.61,553.51,2388.06,9057.29,1.3,47.27,521.8,2388.11,8132.02,8.4657,0.03,393,2388,100.0,39.02,23.3529
6,2/1/2024 0:03,3,0.0023,-0.0001,100.0,518.67,642.48,1591.55,1407.27,14.62,21.61,553.69,2388.05,9050.68,1.3,47.35,522.22,2388.1,8129.61,8.4557,0.03,394,2388,100.0,38.92,23.3058
7,2/1/2024 0:03,3,-0.0021,-0.0003,100.0,518.67,642.04,1577.27,1395.02,14.62,21.61,554.63,2388.02,9054.92,1.3,46.94,522.79,2388.02,8137.55,8.3914,0.03,393,2388,100.0,38.99,23.3413
8,2/1/2024 0:03,3,-0.0003,-0.0001,100.0,518.67,641.96,1578.81,1408.14,14.62,21.61,553.68,2388.12,9044.02,1.3,47.46,521.63,2388.12,8129.83,8.4029,0.03,392,2388,100.0,38.87,23.257
9,2/1/2024 0:03,3,-0.0014,-0.0004,100.0,518.67,642.67,1586.04,1406.54,14.62,21.61,553.21,2388.09,9045.84,1.3,47.6,520.9,2388.11,8129.13,8.4442,0.03,391,2388,100.0,38.85,23.1762
10,2/1/2024 0:03,3,0.0027,-0.0003,100.0,518.67,641.77,1574.22,1400.07,14.62,21.6,554.38,2388.04,9058.28,1.3,46.95,522.22,2388.0,8141.22,8.3763,0.03,391,2388,100.0,39.31,23.4285
11,2/1/2024 0:03,3,-0.0,-0.0,100.0,518.67,642.56,1592.15,1409.65,14.62,21.61,553.06,2388.16,9044.17,1.3,47.51,521.11,2388.13,8124.57,8.4319,0.03,391,2388,100.0,38.93,23.2716
12,2/1/2024 0:03,3,0.0007,0.0002,100.0,518.67,641.88,1577.36,1394.32,14.62,21.61,554.43,2387.97,9054.4,1.3,47.35,521.78,2388.0,8139.77,8.3907,0.03,392,2388,100.0,39.11,23.3656
13,2/1/2024 0:03,3,0.0004,-0.0,100.0,518.67,642.25,1579.79,1392.06,14.62,21.61,554.85,2388.05,9057.36,1.3,47.21,522.12,2388.04,8138.77,8.4202,0.03,392,2388,100.0,38.93,23.385
14,2/1/2024 0:03,3,0.0009,0.0005,100.0,518.67,643.03,1589.22,1407.19,14.62,21.61,552.99,2388.15,9031.63,1.3,47.56,521.08,2388.16,8117.65,8.4592,0.03,393,2388,100.0,38.94,23.2735
15,2/1/2024 0:03,3,-0.0014,-0.0,100.0,518.67,642.15,1578.79,1398.29,14.62,21.61,554.2,2388.04,9043.73,1.3,47.35,522.28,2388.04,8136.97,8.391,0.03,391,2388,100.0,39.05,23.4766
16,2/1/2024 0:03,3,-0.0011,-0.0001,100.0,518.67,642.69,1579.19,1400.69,14.62,21.61,554.81,2388.03,9043.73,1.3,47.2,522.49,2388.06,8134.01,8.3765,0.03,392,2388,100.0,39.28,23.3033
17,2/1/2024 0:03,3,0.0023,0.0005,100.0,518.67,642.41,1593.29,1405.24,14.62,21.61,554.02,2387.94,9069.18,1.3,47.27,522.29,2387.99,8153.74,8.4051,0.03,392,2388,100.0,39.02,23.3888
18,2/1/2024 0:03,3,0.003,-0.0002,100.0,518.67,642.13,1579.88,1403.75,14.62,21.6,555.12,2388.0,9065.54,1.3,47.01,522.41,2387.96,8141.15,8.3775,0.03,391,2388,100.0,39.08,23.4489
19,2/1/2024 0:03,3,-0.0002,0.0001,100.0,518.67,642.34,1592.91,1394.97,14.62,21.61,554.34,2388.02,9057.54,1.3,47.33,522.51,2388.01,8140.23,8.4125,0.03,392,2388,100.0,39.15,23.3984
20,2/1/2024 0:03,3,-0.0015,0.0003,100.0,518.67,642.21,1590.7,1401.31,14.62,21.6,554.24,2388.08,9064.83,1.3,47.19,521.8,2388.03,8146.37,8.4234,0.03,392,2388,100.0,38.96,23.446
21,2/1/2024 0:03,3,-0.0022,0.0005,100.0,518.67,642.14,1580.75,1394.1,14.62,21.61,554.56,2388.0,9059.9,1.3,47.09,522.27,2388.08,8138.97,8.4096,0.03,392,2388,100.0,39.06,23.4557
22,2/1/2024 0:03,3,-0.003,0.0002,100.0,518.67,642.79,1587.21,1406.18,14.62,21.61,553.4,2388.08,9052.78,1.3,47.53,521.5,2388.1,8128.5,8.4943,0.03,392,2388,100.0,38.68,23.2583
23,2/1/2024 0:03,3,0.0031,0.0001,100.0,518.67,642.26,1584.88,1392.93,14.62,21.61,554.22,2388.01,9050.68,1.3,47.14,522.56,2387.99,8138.53,8.3793,0.03,390,2388,100.0,39.09,23.4182
24,2/1/2024 0:03,3,-0.0001,-0.0001,100.0,518.67,641.77,1584.84,1399.0,14.62,21.61,554.26,2387.93,9068.51,1.3,47.25,522.29,2387.96,8148.81,8.4011,0.03,390,2388,100.0,38.98,23.3838
25,2/1/2024 0:03,3,-0.0013,-0.0001,100.0,518.67,642.07,1585.7,1408.75,14.62,21.61,553.73,2388.08,9047.94,1.3,47.31,521.55,2388.05,8133.09,8.4065,0.03,391,2388,100.0,38.91,23.3267
26,2/1/2024 0:03,3,0.0008,0.0001,100.0,518.67,642.69,1590.16,1398.4,14.62,21.61,554.39,2387.99,9057.29,1.3,47.16,522.34,2388.05,8144.6,8.4444,0.03,391,2388,100.0,39.2,23.339
27,2/1/2024 0:03,3,-0.0005,-0.0,100.0,518.67,642.02,1582.18,1404.7,14.62,21.61,554.45,2387.97,9050.57,1.3,47.4,522.3,2387.97,8136.44,8.408,0.03,391,2388,100.0,39.06,23.4132
28,2/1/2024 0:03,3,-0.0015,0.0003,100.0,518.67,642.62,1586.58,1413.18,14.62,21.61,553.86,2388.1,9042.65,1.3,47.28,521.73,2388.05,8131.81,8.4129,0.03,391,2388,100.0,38.91,23.2566
29,2/1/2024 0:03,3,-0.0008,-0.0003,100.0,518.67,641.74,1584.37,1398.84,14.62,21.61,554.63,2388.07,9055.45,1.3,47.27,522.05,2387.96,8132.62,8.3817,0.03,392,2388,100.0,39.01,23.4242
30,2/1/2024 0:03,3,0.0008,0.0005,100.0,518.67,642.59,1591.55,1406.38,14.62,21.61,552.99,2388.09,9047.01,1.3,47.43,521.16,2388.11,8124.08,8.4399,0.03,393,2388,100.0,38.87,23.2698
31,2/1/2024 0:03,3,-0.0043,0.0004,100.0,518.67,642.36,1590.2,1405.66,14.62,21.61,553.85,2388.05,9069.69,1.3,47.37,522.43,2388.02,8152.35,8.4092,0.03,391,2388,100.0,38.99,23.3628
32,2/1/2024 0:03,3,0.0022,0.0001,100.0,518.67,642.12,1577.59,1392.72,14.62,21.61,554.66,2387.93,9059.26,1.3,47.12,522.94,2387.94,8148.36,8.4236,0.03,392,2388,100.0,39.23,23.369
33,2/1/2024 0:03,3,-0.0003,0.0001,100.0,518.67,642.65,1595.12,1409.8,14.62,21.61,552.97,2388.14,9057.76,1.3,47.38,521.67,2388.1,8138.62,8.4099,0.03,393,2388,100.0,38.93,23.3368
